elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
1079,9713,9,250,8,7,28,251,7,144,23,6,indoor
1053,9481,9,250,8,7,27,245,7,144,23,6,indoor
1030,9271,9,250,8,7,27,239,7,144,23,6,indoor
969,8723,9,250,8,7,25,224,7,144,23,6,indoor
1007,8054,8,222,7,7,25,200,0,144,23,8,indoor
1093,7654,7,194,7,7,25,178,7,144,23,8,indoor
1075,7523,7,194,7,7,25,174,7,144,23,8,indoor
1031,7217,7,194,7,7,24,167,7,144,23,8,indoor
993,6953,7,194,7,7,23,161,0,144,23,8,indoor
977,6837,7,194,7,6,23,159,0,144,23,8,indoor
950,6649,7,194,7,6,22,154,0,144,23,8,indoor
912,6385,7,194,7,4,21,148,0,144,23,8,indoor
872,6103,7,194,7,4,20,142,0,144,23,8,indoor
854,5980,7,194,7,3,20,139,0,144,23,8,indoor
832,5825,7,194,7,3,19,135,0,144,23,8,indoor
821,5748,7,194,7,4,19,134,7,144,23,8,indoor
818,5724,7,194,7,4,19,133,0,145,23,12,indoor
861,6029,7,194,7,3,20,138,0,145,23,12,indoor
864,6049,7,194,7,3,20,141,0,145,23,12,indoor
882,6173,7,194,7,4,21,144,7,145,23,12,indoor
956,6690,7,194,7,6,22,154,7,145,23,12,indoor
1017,7121,7,194,7,7,23,163,7,145,23,12,indoor
1059,7411,7,194,7,7,25,172,7,145,23,12,indoor
1059,7411,7,194,7,7,25,172,7,145,23,12,indoor
1104,7730,7,194,7,7,26,180,7,145,23,12,indoor
1180,8261,7,194,7,7,27,192,7,145,23,12,indoor
1223,8561,7,194,7,7,29,201,7,145,23,8,indoor
1266,8862,7,194,7,7,29,206,7,145,23,8,indoor
1334,9339,7,194,7,7,31,214,7,145,23,8,indoor
1359,9510,7,194,7,7,31,217,7,145,23,8,indoor
1235,9879,8,222,7,7,29,231,7,145,23,8,indoor
1129,10161,9,250,7,7,27,242,7,145,23,8,indoor
1124,10120,9,250,7,7,27,241,7,145,23,6,indoor
1134,10204,9,250,7,7,27,247,7,145,23,6,indoor
1130,10167,9,250,7,7,27,247,7,145,23,6,indoor
1123,10104,9,250,7,7,28,248,7,145,23,6,indoor
1137,10234,9,250,7,7,28,253,8,145,23,6,indoor
1143,10285,9,250,8,7,28,256,8,145,23,6,indoor
1134,10208,9,250,8,7,29,258,8,145,23,6,indoor
1168,10513,9,250,8,8,30,268,8,145,23,6,indoor
1169,10525,9,250,8,8,30,270,8,145,23,6,indoor
1162,10460,9,250,8,8,30,271,8,145,23,6,indoor
