elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
1189,10698,9,222,8,7,32,287,8,83,13,6,outdoor
1181,10628,9,222,8,7,32,285,8,84,14,6,outdoor
1279,10235,8,194,7,7,34,268,8,84,14,6,outdoor
1278,10221,8,194,7,7,33,267,8,85,14,6,outdoor
1268,10142,8,194,8,7,33,265,8,85,14,6,outdoor
1259,10073,8,194,8,7,33,264,8,85,14,6,outdoor
1310,10484,8,194,8,7,34,270,8,85,14,8,outdoor
1381,11051,8,194,8,7,35,278,8,86,14,8,outdoor
1397,11177,8,194,8,7,35,279,8,86,14,8,outdoor
1393,11143,8,194,8,7,35,278,8,86,14,8,outdoor
1401,11209,8,194,8,7,35,278,8,87,14,6,outdoor
1391,11127,8,194,8,7,34,276,8,87,14,6,outdoor
1376,11006,8,194,8,7,34,274,8,87,14,6,outdoor
1362,10895,8,194,8,7,34,269,8,87,14,6,outdoor
1348,10787,8,194,8,7,33,266,8,87,14,6,outdoor
1309,10471,8,194,8,7,32,258,8,88,14,6,outdoor
1311,10490,8,194,8,7,32,258,8,88,14,6,outdoor
1299,10392,8,194,8,7,32,255,8,89,14,6,outdoor
1286,10284,8,194,8,7,32,252,8,89,14,6,outdoor
1290,10322,8,194,8,8,32,253,8,89,14,8,outdoor
1276,10208,8,194,8,8,31,251,8,89,14,8,outdoor
1259,10070,8,194,8,8,31,246,8,90,15,8,outdoor
1259,10070,8,194,8,8,31,246,8,90,15,8,outdoor
1250,10004,8,194,8,8,30,244,8,90,15,8,outdoor
1244,9952,8,194,8,8,30,243,8,90,15,8,outdoor
1242,9939,8,194,8,8,30,243,8,90,15,8,outdoor
1241,9927,8,194,8,8,30,242,8,91,15,8,outdoor
1236,9888,8,194,8,7,31,246,8,91,15,8,outdoor
1235,9877,8,194,8,7,31,249,8,92,15,6,outdoor
1246,9967,8,194,8,7,32,254,8,92,15,6,outdoor
1227,9813,8,194,8,8,32,255,8,92,15,6,outdoor
1202,9614,8,194,8,6,32,253,8,93,15,6,outdoor
1197,9577,8,194,8,6,32,253,8,93,15,6,outdoor
1181,9449,8,194,8,6,31,250,8,93,15,6,outdoor
1164,9311,8,194,8,6,31,248,8,93,15,6,outdoor
1182,9452,8,194,8,8,32,253,8,94,15,6,outdoor
1158,9263,8,194,8,7,31,250,8,94,15,8,outdoor
1182,9455,8,194,8,7,32,253,8,94,15,8,outdoor
1170,9363,8,194,8,7,31,251,8,95,15,8,outdoor
1161,9287,8,194,8,7,31,248,8,95,15,8,outdoor
1144,9154,8,194,8,7,31,246,8,95,15,8,outdoor
1136,9085,8,194,8,7,30,243,8,95,15,8,outdoor
1116,8932,8,194,8,7,30,238,8,96,16,8,outdoor
1111,8885,8,194,8,7,30,236,8,96,16,8,outdoor
1120,8956,8,194,8,7,30,237,8,96,16,8,outdoor
1116,8925,8,194,8,7,30,236,8,96,16,8,outdoor
1123,8982,8,194,8,7,30,236,8,96,16,8,outdoor
1130,9037,8,194,8,7,30,236,8,96,16,8,outdoor
1130,9040,8,194,8,7,30,236,8,97,16,8,outdoor
1127,9017,8,194,8,7,29,234,8,97,16,8,outdoor
1136,9086,8,194,8,7,29,235,8,97,16,8,outdoor
1182,9459,8,194,8,7,30,238,8,97,16,8,outdoor
1200,9597,8,194,8,7,30,240,8,97,16,8,outdoor
1208,9664,8,194,8,7,30,240,8,97,16,6,outdoor
1228,9820,8,194,8,7,30,241,8,98,16,6,outdoor
1206,9650,8,194,8,7,30,237,8,98,16,6,outdoor
1222,9776,8,194,8,7,30,238,8,98,16,6,outdoor
1239,9910,8,194,8,7,30,240,8,98,16,6,outdoor
1229,9831,8,194,8,7,30,239,8,98,16,6,outdoor
1226,9808,8,194,8,7,30,241,8,98,16,6,outdoor
1212,9697,8,194,8,7,30,241,8,99,16,6,outdoor
1207,9653,8,194,8,7,30,240,8,99,16,6,outdoor
1188,9507,8,194,8,7,30,238,8,99,16,6,outdoor
1177,9418,8,194,8,7,30,237,8,99,16,6,outdoor
1178,9420,8,194,8,7,30,237,8,99,16,8,outdoor
1188,9504,8,194,8,7,30,239,8,99,16,8,outdoor
1192,9533,8,194,8,8,30,242,8,99,16,8,outdoor
1181,9449,8,194,8,8,30,240,8,100,16,8,outdoor
1160,9282,8,194,8,8,30,236,8,100,16,8,outdoor
1152,9213,8,194,8,8,29,235,8,100,16,8,outdoor
1146,9171,8,222,8,8,29,234,8,100,16,8,outdoor
1136,9088,8,222,8,8,29,232,8,100,16,8,outdoor
1195,9557,8,222,8,8,30,238,8,100,16,8,outdoor
1200,9598,8,222,8,8,30,238,8,100,16,8,outdoor
1201,9610,8,222,8,8,30,240,8,100,16,8,outdoor
1229,9834,8,222,8,8,30,244,8,101,16,8,outdoor
1249,9989,8,222,8,8,31,249,8,101,16,8,outdoor
1238,9903,8,222,8,8,31,247,8,101,16,8,outdoor
1231,9845,8,222,8,8,31,245,8,101,16,8,outdoor
