elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
1283,11543,9,250,9,9,34,307,9,112,18,4,indoor
1283,11547,9,250,9,9,34,307,9,112,18,4,indoor
1268,11410,9,250,9,9,34,303,9,112,18,4,indoor
1249,11239,9,250,9,9,33,297,9,112,18,4,indoor
1253,11277,9,250,9,9,33,296,9,113,18,8,indoor
1228,11050,9,250,9,9,32,291,9,113,18,8,indoor
1212,10910,9,250,9,9,32,286,9,113,18,8,indoor
1178,10605,9,250,9,9,31,278,9,114,18,12,indoor
1280,10242,8,222,8,8,31,249,8,114,18,12,indoor
1114,10030,9,250,9,9,29,261,9,114,18,12,indoor
1100,9903,9,250,9,9,29,258,9,114,18,12,indoor
1160,10442,9,250,9,9,31,275,9,115,19,12,indoor
1270,11431,9,250,9,9,32,289,9,115,19,12,indoor
1275,11478,9,250,9,9,32,291,9,115,19,12,indoor
1298,11685,9,250,9,9,33,298,9,115,19,8,indoor
1288,11590,9,250,9,9,33,297,9,115,19,8,indoor
1291,11622,9,250,9,9,33,295,9,115,19,8,indoor
1298,11684,9,250,9,9,33,298,9,115,19,8,indoor
1294,11642,9,250,9,9,33,298,9,115,19,8,indoor
1265,11381,9,250,9,9,32,292,9,115,19,8,indoor
1242,11177,9,250,9,9,32,287,9,115,19,8,indoor
1217,10951,9,250,9,9,31,282,9,115,19,8,indoor
1185,10664,9,250,9,9,31,276,9,115,19,8,indoor
1165,10486,9,250,9,9,30,272,9,115,19,8,indoor
1154,10390,9,250,9,9,30,269,9,115,19,8,indoor
1126,10137,9,250,9,9,29,264,9,115,19,8,indoor
1109,9982,9,250,9,9,29,261,9,115,19,8,indoor
1100,9902,9,250,9,9,29,260,9,115,19,8,indoor
1161,10451,9,250,9,9,30,271,9,115,19,8,indoor
1194,10750,9,250,9,9,31,275,9,115,19,8,indoor
1241,11173,9,250,9,9,32,287,9,115,19,8,indoor
1248,11232,9,250,9,9,32,288,9,115,19,8,indoor
1242,11179,9,250,9,9,32,287,9,115,19,8,indoor
1255,11292,9,250,9,9,32,289,9,115,19,8,indoor
1294,11648,9,250,9,9,33,298,9,115,19,8,indoor
1285,11568,9,250,9,9,33,299,9,115,19,6,indoor
1299,11694,9,250,9,9,34,302,9,115,19,6,indoor
